id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_living15,sqft_lot15
3935900093,688000.0,5,1.75,2250,13526,1.0,NO,Average,8 Good,1350,2580,10078
123039279,165000.0,2,1.0,640,7768,1.0,NO,Average,6 Low Average,640,840,7424
4307350730,506000.0,5,3.75,3880,8370,2.0,NO,Good,7 Average,3880,2160,4651
1954700610,2190000.0,3,2.25,3360,7108,2.0,NO,Average,10 Very Good,2770,3450,8558
8155500110,754000.0,5,1.75,2350,7800,1.0,NO,Good,8 Good,1510,2220,8400
7129303045,949950.0,5,2.5,2340,1989,2.0,YES,Average,8 Good,2340,2200,3230
6021503451,443600.0,3,2.5,1430,1056,3.0,NO,Average,8 Good,1430,1310,2135
3793400360,380600.0,3,2.5,1920,12244,2.0,NO,Average,7 Average,1920,1920,11859
7504101280,722800.0,3,3.25,4330,14600,2.0,NO,Average,10 Very Good,3630,3220,12672
3331500121,342888.0,2,1.0,790,5150,1.0,NO,Good,6 Low Average,790,1460,5150
438000015,555000.0,4,1.75,2350,5946,1.0,NO,Average,8 Good,1350,2060,6000
5366200205,613000.0,3,2.5,1350,3068,2.0,NO,Average,7 Average,1350,1900,4000
2026049067,480000.0,3,2.0,1470,10052,1.0,NO,Good,8 Good,1470,1480,9780
3885808035,619500.0,6,1.5,1680,5202,1.5,NO,Fair,7 Average,1680,1890,5500
1494300040,437000.0,4,2.5,1890,8505,1.0,NO,Average,8 Good,1290,1720,9600
6071200195,621000.0,4,2.5,2030,9905,1.0,NO,Good,8 Good,2030,2130,10008
5589300145,415000.0,3,2.25,1950,8868,1.0,NO,Average,7 Average,1350,1300,8880
293000145,250000.0,4,1.0,1440,7404,1.0,NO,Average,6 Low Average,1080,1620,7436
4315701163,585000.0,3,1.5,2230,6000,1.0,NO,Average,8 Good,1260,2120,7200
4157600120,580000.0,5,2.5,2500,11900,1.0,NO,Average,7 Average,1400,2820,11900
3262301355,1320000.0,3,2.75,2680,20104,1.0,NO,Very Good,9 Better,1820,3060,19837
4376700330,675000.0,4,2.5,2040,9225,1.0,NO,Very Good,8 Good,1610,1730,9225
8691370330,695000.0,4,2.75,2660,7389,2.0,NO,Average,9 Better,2660,2820,7388
5078400090,915000.0,5,2.75,2580,7630,1.0,NO,Good,7 Average,1730,2040,7717
5272200040,375000.0,3,1.0,1000,6947,1.0,NO,Good,7 Average,1000,1000,6947
2997800015,500000.0,3,1.5,1330,1265,2.0,NO,Average,8 Good,1140,1330,1264
2780900220,335000.0,2,2.0,1420,5185,1.0,NO,Average,7 Average,1420,2140,4890
4463400195,170000.0,2,1.0,1280,21750,1.5,NO,Very Good,6 Low Average,1280,1520,21750
8123450300,508000.0,3,1.75,1800,8462,1.0,NO,Average,8 Good,1440,2210,8436
7137800300,228950.0,3,1.75,1200,9085,1.0,NO,Good,7 Average,1200,1200,9085
7972600910,433000.0,4,2.0,1840,4760,1.5,NO,Good,6 Low Average,1080,1170,5950
7452500770,267500.0,2,1.0,960,5150,1.0,NO,Very Good,6 Low Average,960,1010,5000
5250300035,910000.0,4,1.5,2890,9000,2.0,NO,Average,8 Good,2090,2550,8400
9517200610,370000.0,3,1.75,1290,10117,1.0,NO,Average,7 Average,1290,1770,11839
952004570,320000.0,2,1.0,1140,3834,1.5,NO,Average,6 Low Average,1140,1190,5750
579002600,660000.0,3,1.75,1750,5200,1.0,NO,Good,8 Good,1750,2060,5200
4351300978,787888.0,4,2.25,2580,21115,2.0,NO,Good,9 Better,2580,2690,10165
1152700090,329000.0,4,2.5,2650,5880,2.0,NO,Average,9 Better,2650,2610,6490
3179100720,602000.0,2,1.0,1470,6398,1.0,NO,Good,7 Average,970,1950,6398
5628300015,375000.0,3,2.0,1640,9750,1.0,NO,Average,7 Average,1640,1340,9750
1402810150,315500.0,3,2.0,1160,10079,1.0,NO,Average,7 Average,1160,1130,10087
2163900028,350000.0,2,1.0,1070,2880,1.0,NO,Average,7 Average,1070,2030,2880
5409000110,389000.0,6,4.5,3560,14010,2.0,NO,Average,7 Average,3560,1710,11116
8563300085,425000.0,3,1.75,1530,9800,1.0,NO,Very Good,8 Good,1530,1660,9800
7140200330,190000.0,3,1.75,1270,7875,1.0,NO,Good,7 Average,1270,1830,7210
2124069103,374000.0,3,1.75,1510,18439,1.0,NO,Average,7 Average,1510,1600,34326
1703401110,292000.0,2,1.0,880,5500,1.0,NO,Average,6 Low Average,880,1080,5500
5309100450,546500.0,3,2.5,1410,2675,1.0,NO,Average,7 Average,820,1410,4013
3883800011,82000.0,3,1.0,860,10426,1.0,NO,Average,6 Low Average,860,1140,11250
3883800011,219900.0,3,1.0,860,10426,1.0,NO,Average,6 Low Average,860,1140,11250
4315700175,440000.0,3,1.0,1210,5750,1.5,NO,Good,7 Average,1210,1160,5000
221029019,400000.0,3,2.5,2090,32718,2.0,YES,Average,7 Average,1550,1200,192268
4035900085,453000.0,3,1.75,1430,20193,1.0,NO,Average,7 Average,1430,2140,18364
3438500781,330000.0,6,3.25,2120,6893,1.0,NO,Good,7 Average,1060,1380,6986
8097000330,359950.0,3,2.75,2540,8604,2.0,NO,Average,8 Good,2540,2260,7438
8677300720,616000.0,4,2.5,2490,12929,2.0,NO,Average,9 Better,2490,2440,12929
3644100072,245000.0,2,1.0,670,2356,1.0,NO,Very Good,6 Low Average,670,1220,1740
1453602284,296000.0,2,2.0,1320,2040,3.0,NO,Average,7 Average,1320,1430,2040
4365700450,193000.0,2,1.0,950,9000,1.0,NO,Average,6 Low Average,950,1000,8280
9268200315,456000.0,3,2.0,1870,8442,1.5,NO,Very Good,7 Average,1060,1640,6174
4358700141,480000.0,4,1.75,1840,9250,1.0,NO,Good,7 Average,980,1520,9250
4310701577,382000.0,3,3.25,1410,1253,3.0,NO,Average,8 Good,1410,1410,1253
9828200762,650000.0,2,1.0,1050,2542,1.0,NO,Average,7 Average,880,1620,1809
2026049097,431750.0,2,2.0,1400,10052,1.0,NO,Average,8 Good,1400,1400,8785
6639900219,419900.0,3,2.5,1630,1755,2.0,NO,Average,8 Good,1320,1920,14550
2521039066,315000.0,3,2.0,1900,9513,1.0,NO,Average,8 Good,1900,1790,8028
5649300120,597500.0,4,3.0,1890,35280,1.0,NO,Average,9 Better,1510,2730,34525
1774230300,615000.0,3,2.5,2980,43301,1.0,NO,Good,8 Good,1930,2890,35915
7313200120,605000.0,4,3.25,2885,33671,2.0,NO,Good,8 Good,2885,1910,16000
4137010540,220000.0,3,2.5,1980,11900,2.0,NO,Average,8 Good,1980,2130,9933
7844200120,340000.0,4,2.5,3020,8750,1.0,NO,Average,8 Good,1710,1900,8750
1923099058,620000.0,4,2.5,2980,210395,2.0,NO,Average,9 Better,2980,2530,45596
7922710690,602000.0,5,1.75,3290,11900,1.5,NO,Average,8 Good,3290,2210,8549
2624049165,575000.0,3,1.75,1580,11750,1.0,NO,Good,7 Average,1180,2150,11750
7575600100,285000.0,3,2.5,2090,10834,1.0,NO,Good,8 Good,1360,1750,8595
3450400330,306500.0,3,1.5,1100,8140,1.0,NO,Good,7 Average,1100,1430,7700
4307300930,325000.0,3,2.5,1870,3480,2.0,NO,Average,7 Average,1870,2160,3480
3288301030,623000.0,3,2.75,2390,21804,1.0,NO,Average,8 Good,1450,2390,10136
5466350120,256500.0,3,2.0,1320,8568,1.0,NO,Average,7 Average,1320,1600,8463
3791410210,473000.0,5,3.5,3430,6872,2.0,NO,Average,10 Very Good,2830,3650,6600
1795900120,549000.0,3,2.5,2250,9235,2.0,NO,Average,8 Good,2250,2290,8187
8656300385,305000.0,3,1.0,1710,19115,1.0,NO,Average,6 Low Average,1710,1650,15144
6649250410,317000.0,4,2.5,2160,8049,2.0,NO,Average,9 Better,2160,2490,8995
1426049054,450000.0,3,1.75,1400,13775,1.0,NO,Average,8 Good,1400,2200,10450
7841300535,225000.0,2,2.5,1560,5333,1.0,NO,Average,5 Fair,780,1010,4800
2867700035,500000.0,5,2.0,2300,7897,2.5,NO,Good,8 Good,2300,2030,7902
2658000215,207000.0,2,1.0,820,4860,1.0,NO,Very Good,6 Low Average,820,1240,6000
200300210,515000.0,3,2.5,2010,7200,2.0,NO,Average,8 Good,2010,1970,7202
1868903130,542000.0,4,1.0,1540,5000,1.5,NO,Good,7 Average,1090,1590,5000
7385310040,725000.0,4,2.75,2420,10962,1.0,NO,Average,8 Good,1530,2620,13200
5104510210,314950.0,3,2.5,1690,4533,2.0,NO,Average,7 Average,1690,1830,5175
1725079061,500000.0,3,1.75,1640,47044,1.0,NO,Average,7 Average,1640,2280,200811
2141310820,689000.0,3,1.75,2200,9840,1.0,NO,Very Good,8 Good,1500,2410,9623
1443500395,360000.0,3,1.5,1060,6232,1.0,NO,Good,7 Average,1060,1120,5379
7129303970,239950.0,2,1.0,1280,5500,1.0,NO,Average,7 Average,1280,1270,5500
567000025,577500.0,2,2.5,2330,3000,2.0,NO,Average,8 Good,2330,1760,4000
8562901250,516000.0,4,2.75,2210,10800,1.0,NO,Good,8 Good,1170,2210,10800
2600020330,1220000.0,4,2.75,3670,15400,2.0,NO,Good,10 Very Good,3670,3370,13300
1370801520,1660000.0,4,3.5,3080,4815,2.0,NO,Average,10 Very Good,2300,2910,5350
5589900761,315000.0,2,1.0,770,6731,1.0,NO,Good,6 Low Average,770,1120,9212
3601800580,250000.0,4,2.0,2600,9000,1.0,NO,Average,8 Good,1410,2600,7200
3336000296,250000.0,4,1.5,1220,4900,1.0,NO,Average,6 Low Average,1220,1410,3000
1525059020,925000.0,4,2.5,2910,48351,1.0,NO,Good,8 Good,1910,2760,43560
6150200330,358000.0,3,1.0,1150,4681,1.0,NO,Average,7 Average,1150,1150,6800
4136950180,262000.0,3,2.5,1700,6200,2.0,NO,Average,8 Good,1700,1720,6205
259600790,500000.0,3,1.75,1220,7370,1.0,NO,Good,7 Average,1220,1580,8213
3275850180,675000.0,3,2.25,2610,9002,2.0,NO,Average,9 Better,2610,2320,8306
4154300296,235000.0,3,1.0,960,5030,1.0,NO,Average,7 Average,960,1460,5400
4154300296,545000.0,3,1.0,960,5030,1.0,NO,Average,7 Average,960,1460,5400
3888100043,350000.0,3,1.0,1010,9360,1.0,NO,Average,6 Low Average,1010,1470,9360
8165501510,320000.0,2,2.25,1550,1827,2.0,NO,Average,8 Good,1550,1420,1826
5152700120,452000.0,5,2.5,5067,13315,1.0,NO,Average,9 Better,3154,2860,13957
1962200475,875000.0,3,2.0,2350,6000,1.5,NO,Good,8 Good,1990,2010,5040
5113400113,756000.0,4,2.25,2160,5600,1.0,NO,Very Good,7 Average,1080,1850,5150
6669010120,319000.0,4,2.5,2510,7992,1.0,NO,Average,8 Good,1610,2030,7992
7170200110,455000.0,3,1.75,890,3800,1.5,NO,Average,7 Average,750,1280,3800
2113700025,330000.0,2,1.0,1129,3840,1.0,NO,Average,7 Average,1129,1300,3880
7197000100,510000.0,4,3.25,1980,9988,1.0,NO,Average,8 Good,1340,1980,8972
7577700061,532000.0,3,1.0,2360,5012,1.0,NO,Average,7 Average,1560,1690,4800
1862400215,775000.0,3,2.5,2480,5007,2.0,NO,Average,8 Good,1960,1650,7806
13002460,205000.0,2,1.75,1740,5100,1.0,NO,Average,6 Low Average,580,1440,5100
5151200215,585000.0,4,2.5,2430,6766,2.0,NO,Average,8 Good,2430,1820,6772
5309101395,415000.0,2,1.0,910,3750,1.0,NO,Average,7 Average,910,1160,4000
395300330,354000.0,3,1.0,1130,11250,1.0,NO,Average,7 Average,1130,1410,11250
3295730040,587000.0,3,2.5,2150,5193,2.0,NO,Average,8 Good,2150,2150,7172
7937600395,782000.0,4,3.5,5270,53428,2.0,NO,Average,10 Very Good,3440,2340,30904
1236300146,570000.0,3,1.5,1300,7287,1.0,NO,Good,7 Average,1300,1300,9129
8024200625,414500.0,3,1.0,1050,6002,1.0,NO,Average,7 Average,840,1180,6003
7340600845,185000.0,4,1.0,1380,6700,1.0,NO,Average,7 Average,1190,1380,8292
898000220,262500.0,3,1.5,1610,10291,1.0,NO,Good,7 Average,1610,1410,7729
6412100092,362500.0,3,1.0,1520,9507,1.0,NO,Average,7 Average,1520,1360,7219
8835350300,536000.0,3,2.5,1990,7397,2.0,NO,Average,9 Better,1990,2210,7397
2586800210,425000.0,5,2.0,2500,7804,1.5,NO,Average,7 Average,1570,1170,7676
2044500201,435000.0,3,2.25,1890,7200,1.0,NO,Good,7 Average,1230,1970,8101
6450303950,435000.0,5,2.0,1840,9240,1.0,NO,Good,7 Average,1540,1200,5250
1934800087,446000.0,2,1.5,1370,1221,2.0,NO,Average,8 Good,1080,1560,2081
1125049140,1250000.0,3,2.5,2710,13120,1.0,NO,Average,10 Very Good,2710,3130,13566
2025700180,300000.0,3,2.25,1760,5421,2.0,NO,Average,7 Average,1760,1570,6000
8024201055,404500.0,2,1.0,800,5080,1.0,NO,Average,7 Average,800,1560,5110
9829200855,771000.0,3,2.25,1780,6120,1.5,NO,Good,9 Better,1390,1960,5568
1023089085,390000.0,3,1.75,1850,15170,1.0,NO,Average,7 Average,1850,1160,14175
4399200100,288000.0,3,2.25,1560,9706,1.0,NO,Good,7 Average,1560,1510,9706
1087500040,403000.0,3,1.75,1270,10790,1.0,NO,Average,7 Average,1270,1270,10790
1972201965,510000.0,3,2.25,1420,1309,3.0,NO,Average,8 Good,1420,1500,1282
272000085,751000.0,6,3.0,2880,6800,2.0,NO,Average,7 Average,2880,1640,4000
7129302806,408000.0,3,1.0,1420,8000,1.0,NO,Average,7 Average,1420,1780,8295
4389201021,1010000.0,3,1.0,1640,12855,1.5,NO,Very Good,6 Low Average,1500,2190,11262
6751300385,575000.0,3,2.0,1730,9030,1.0,NO,Good,7 Average,1730,1470,9030
8635760330,456000.0,3,2.5,1820,2935,2.0,NO,Average,8 Good,1820,1820,2936
3905010100,652500.0,4,2.5,2700,9122,2.0,NO,Average,9 Better,2700,2500,9122
2493200215,582000.0,3,1.75,1820,3140,2.0,NO,Very Good,8 Good,1820,2030,5499
8691390530,700000.0,4,2.5,2770,5686,2.0,NO,Average,9 Better,2770,2910,5000
4319200620,235000.0,2,1.0,1270,9182,1.5,NO,Average,6 Low Average,1270,1760,9100
424069096,460000.0,3,1.75,1400,12155,1.0,NO,Good,7 Average,1400,2540,23522
8121200820,475000.0,3,2.25,1820,8008,1.0,NO,Average,8 Good,1240,2030,8750
8682231110,579000.0,2,2.0,1870,6275,1.0,NO,Average,8 Good,1870,1670,5200
7131300035,210000.0,3,2.5,1040,2643,2.0,NO,Average,7 Average,720,1540,5110
2595650100,359500.0,4,2.75,2140,10316,2.0,NO,Average,8 Good,2140,1920,11337
2616700450,248000.0,3,1.75,1330,9831,1.0,NO,Average,7 Average,1330,1330,7500
2520900301,239300.0,3,1.0,1070,5750,1.0,NO,Average,7 Average,1070,1420,6500
1473200150,315000.0,3,2.25,1370,1533,3.0,NO,Average,8 Good,1370,1370,1125
1726600150,970000.0,4,3.0,3510,12410,2.0,NO,Good,9 Better,3510,3000,13209
9169600110,510000.0,3,1.5,1730,6240,1.0,NO,Average,8 Good,1000,1620,6240
4036800580,418000.0,4,1.5,1550,9176,1.0,NO,Average,7 Average,1000,1730,8539
2324800110,699000.0,4,2.5,3280,27441,2.0,NO,Average,9 Better,3280,3200,26960
7855800910,871000.0,4,2.5,2150,8536,1.0,NO,Good,8 Good,1400,2800,9500
3625059140,515000.0,3,1.75,1580,9147,1.0,NO,Good,7 Average,1210,2600,23564
1200021,400000.0,3,1.0,1460,43000,1.0,NO,Average,7 Average,1460,2250,20023
9455200790,445000.0,3,1.75,1410,5100,1.0,NO,Good,7 Average,1110,1600,7800
2021200530,1110000.0,4,2.75,3090,6600,1.0,NO,Average,9 Better,1800,2380,5000
7760600110,212000.0,3,1.5,1690,9600,1.0,NO,Average,7 Average,1210,1450,9647
9323610110,710000.0,4,2.5,2870,11304,2.0,NO,Average,9 Better,2870,2690,9940
1612500090,225800.0,4,1.0,1100,7110,1.0,NO,Good,7 Average,880,1150,7110
4027700594,520000.0,3,1.75,2310,36665,1.0,NO,Average,8 Good,1580,2000,14000
1924059254,1300000.0,5,3.75,3490,15246,1.0,NO,Good,10 Very Good,1940,3410,15682
2172000846,248000.0,4,2.0,2080,13510,1.0,NO,Average,7 Average,1040,2010,11625
514500195,556000.0,4,2.5,2230,7200,1.0,NO,Good,7 Average,1220,1920,7200
8151600142,319950.0,5,1.75,1710,11900,1.0,NO,Average,7 Average,1070,1030,10360
7950304045,320000.0,4,2.75,1640,3000,1.0,NO,Average,7 Average,1000,1150,4545
6700390210,245000.0,3,2.5,1600,2788,2.0,NO,Good,7 Average,1600,1720,3605
2195700230,700000.0,3,2.5,2850,36585,2.0,NO,Average,10 Very Good,2850,3340,35671
558100090,628000.0,5,2.75,2600,8160,2.0,NO,Average,8 Good,2600,1600,8160
2749600245,640000.0,3,2.0,1380,4800,1.0,NO,Average,7 Average,1380,1740,5640
1782500065,420000.0,4,1.75,1320,4978,1.0,NO,Good,7 Average,940,1260,4693
263000329,349950.0,3,2.5,1420,1162,3.0,NO,Average,8 Good,1420,1430,1560
9432900180,307999.0,4,2.75,2420,8438,2.0,NO,Average,8 Good,2420,2420,8580
142000165,749950.0,4,2.75,2600,6050,2.0,NO,Very Good,8 Good,1960,1990,6050
6145600410,290000.0,2,1.0,840,3844,1.0,NO,Good,6 Low Average,840,1040,3844
2599001500,235000.0,3,1.75,1420,7920,1.0,NO,Good,7 Average,1420,1420,7920
1721801010,225000.0,3,1.0,1790,6120,1.0,NO,Average,6 Low Average,1790,830,6120
1721801010,302100.0,3,1.0,1790,6120,1.0,NO,Average,6 Low Average,1790,830,6120
5101404491,520000.0,2,1.0,1340,6380,1.0,NO,Average,7 Average,890,1380,6380
326049111,285000.0,2,1.0,1010,7200,1.0,NO,Average,7 Average,1010,1890,9248
1785400300,525000.0,3,2.0,1640,15258,1.0,NO,Average,8 Good,1640,1640,16345
1310980580,374900.0,5,2.75,2980,8500,1.0,NO,Average,8 Good,1540,2310,8500
2188201010,245000.0,3,2.25,1530,12000,1.0,NO,Average,7 Average,1070,2140,13636
7137910360,200000.0,3,2.0,1290,5757,1.0,NO,Average,7 Average,1290,1580,6798
9465910150,607000.0,3,2.5,2470,9226,2.0,NO,Average,9 Better,2470,2820,11013
724069023,1250000.0,1,1.25,1810,5070,1.5,YES,Good,8 Good,1230,2280,5070
6600220150,549950.0,4,2.5,2230,14694,1.0,NO,Good,7 Average,1180,1470,13458
7227800025,250000.0,3,3.0,2300,7701,1.0,NO,Average,7 Average,2300,1570,8116
3905040220,525000.0,3,2.5,2030,6970,2.0,NO,Good,8 Good,2030,2000,6140
5072300210,440000.0,3,1.75,2000,9900,1.0,NO,Good,8 Good,1480,2310,10200
6705870120,739900.0,5,2.5,3290,5029,2.0,NO,Average,8 Good,3290,2990,6441
1109000040,315000.0,3,2.0,1300,3731,1.0,NO,Average,7 Average,900,1300,3731
9358001590,340000.0,5,1.0,1880,3774,1.5,NO,Average,6 Low Average,1360,1420,2550
705700580,366000.0,4,2.75,2170,9743,2.0,NO,Average,7 Average,2170,1670,7734
4343800100,315000.0,3,1.75,1680,7250,1.0,NO,Average,7 Average,930,1340,7250
3343900781,299000.0,3,1.5,1190,9135,1.0,NO,Good,7 Average,1190,1520,9146
1062100085,350000.0,2,1.0,940,5000,1.0,NO,Average,7 Average,940,1800,7400
6821101827,340000.0,2,1.75,1010,1461,1.0,NO,Average,7 Average,670,1500,2499
3901100015,460000.0,3,1.75,1290,8580,1.0,NO,Good,7 Average,1290,1840,8580
9500900110,224000.0,3,1.5,1480,10588,1.0,NO,Average,7 Average,1480,1370,10588
4006000401,140000.0,2,1.0,900,6400,1.0,NO,Fair,6 Low Average,900,1350,6405
1218000025,246000.0,4,2.0,1400,7632,1.5,NO,Very Good,6 Low Average,1400,1400,7632
7568700175,324950.0,3,1.0,1210,7440,1.0,NO,Average,7 Average,1210,1120,7440
3410600100,345000.0,2,1.5,1800,26615,1.0,NO,Very Good,7 Average,1240,2010,26337
923049378,207000.0,3,1.0,1490,8995,1.0,NO,Good,7 Average,1490,1490,9000
420000085,238000.0,3,1.0,1240,5700,1.5,NO,Very Good,6 Low Average,1240,1140,5700
2817210210,695000.0,3,2.0,2632,18743,2.0,NO,Average,10 Very Good,2632,1970,14171
714000315,515000.0,3,2.75,1710,9448,1.0,NO,Average,7 Average,1010,1960,8951
263000040,452000.0,3,2.5,1530,5032,2.0,NO,Average,7 Average,1530,1450,2136
1721801161,236000.0,4,2.5,1630,3060,2.0,NO,Average,7 Average,1630,1270,4590
4139490210,1290000.0,4,3.5,4080,14450,2.0,NO,Average,12 Luxury,3210,4080,12114
6790900110,563000.0,3,2.75,2340,16500,1.0,NO,Good,8 Good,1500,2210,15251
1775800220,410988.0,3,1.75,1000,14061,1.0,NO,Good,7 Average,1000,1260,12635
4141000490,1200000.0,4,2.5,3180,13118,2.0,NO,Good,11 Excellent,3180,3070,12861
8078100120,340000.0,4,2.5,2170,19785,2.0,NO,Average,8 Good,2170,2280,8616
3034200666,808100.0,4,3.25,3020,13457,1.0,NO,Very Good,9 Better,3020,2120,7553
8892900210,236000.0,3,1.75,1330,6301,1.0,NO,Average,7 Average,1330,1330,6144
7399000360,330000.0,4,1.75,1720,8300,1.0,NO,Good,8 Good,1720,1840,8300
3491300082,799990.0,4,3.5,2540,5808,2.0,NO,Very Good,8 Good,1820,1520,5461
323059146,343000.0,3,1.0,1410,18600,1.0,NO,Very Good,7 Average,1410,1610,24941
1079350090,332000.0,3,2.5,1530,9406,1.0,NO,Average,7 Average,1270,1700,7682
98000740,945000.0,5,3.5,4380,14925,2.0,NO,Average,11 Excellent,4380,4310,14633
5126400150,239950.0,3,1.0,1140,8366,1.0,NO,Very Good,6 Low Average,1140,960,7200
421000555,200000.0,3,1.0,1050,5000,1.0,NO,Good,6 Low Average,1050,1050,5200
686300930,453000.0,3,1.75,1600,7232,1.0,NO,Average,8 Good,1600,1970,8120
2744600040,330000.0,3,1.75,1430,8865,1.0,NO,Average,7 Average,1430,1250,8154
7305300090,338000.0,4,1.75,1530,8152,1.0,NO,Very Good,6 Low Average,910,1310,8152
7452500730,264950.0,2,1.0,1000,6000,1.0,NO,Average,6 Low Average,1000,1250,6000
1824059079,880000.0,4,2.0,2530,10800,1.0,NO,Very Good,8 Good,1350,2960,12150
3438503426,209500.0,3,1.5,970,5488,1.0,NO,Average,7 Average,970,1040,5488
8948500025,380000.0,4,2.5,2400,9398,1.0,NO,Good,7 Average,1310,1330,8249
1722059021,336500.0,3,2.0,1830,12891,1.0,NO,Average,7 Average,1830,2320,8709
8899210090,360000.0,3,2.25,2130,8466,1.0,NO,Average,7 Average,1290,2250,9682
4019300155,911100.0,4,3.25,3330,33826,2.0,NO,Very Good,8 Good,3330,2580,28707
4364700165,249900.0,2,1.0,560,7560,1.0,NO,Average,6 Low Average,560,990,7560
796000085,175000.0,4,1.0,1210,6250,1.0,NO,Average,7 Average,1210,1210,8291
7987401095,549950.0,3,2.5,2380,2500,3.0,NO,Average,9 Better,2380,2270,5000
1237500540,225000.0,3,1.75,1370,10866,1.0,NO,Good,6 Low Average,1370,1580,14250
1237500540,270000.0,3,1.75,1370,10866,1.0,NO,Good,6 Low Average,1370,1580,14250
7400062,299800.0,2,1.0,790,5240,1.0,NO,Good,6 Low Average,790,1430,5320
6388910730,555000.0,3,2.5,2480,8676,2.0,NO,Good,8 Good,2480,2540,9496
7882900120,230000.0,3,2.5,1920,9180,2.0,NO,Average,8 Good,1920,1930,7252
1865000040,360000.0,4,2.5,2750,6259,2.0,NO,Average,9 Better,2750,2810,6824
6821100246,415000.0,2,1.0,880,3200,1.0,NO,Average,7 Average,880,1880,6000
8731981500,355000.0,4,1.75,2160,8000,1.0,NO,Good,9 Better,1660,2350,8200
6979910120,635000.0,4,2.5,2570,27972,2.0,NO,Average,8 Good,2570,2500,29761
2123700100,353000.0,5,2.75,2130,5000,1.0,NO,Very Good,7 Average,1100,1340,6837
3425059141,999000.0,7,4.0,3150,34830,1.0,NO,Average,9 Better,3150,2390,12054
3876600120,265000.0,3,1.5,1780,10196,1.0,NO,Good,7 Average,1270,1320,7875
4038000040,250000.0,4,1.75,1910,8250,1.0,NO,Good,7 Average,1910,1500,8250
6668900155,225000.0,2,1.0,1170,7142,1.0,NO,Average,7 Average,1170,1170,7615
8132700150,553000.0,2,1.0,900,5000,1.0,NO,Average,7 Average,900,1280,5000
4038800580,565000.0,5,2.5,2650,11455,1.0,NO,Average,7 Average,1400,1960,9880
3331001910,312000.0,2,1.0,1170,5150,1.0,NO,Average,6 Low Average,980,1660,5150
2726079103,475000.0,3,2.5,2630,185130,2.0,NO,Average,9 Better,2630,2630,210394
7212651210,320000.0,4,2.75,2150,9163,1.0,NO,Average,8 Good,1340,2260,7750
2026059119,453000.0,3,2.0,1430,9583,1.0,NO,Good,7 Average,1430,1890,11100
3330501120,320000.0,3,1.0,960,6180,1.0,NO,Good,6 Low Average,960,1250,4120
1250202324,610000.0,4,2.75,2640,8400,1.0,NO,Average,8 Good,1440,2610,6000
3815500035,385000.0,3,1.5,1490,9630,1.0,NO,Good,8 Good,1490,1960,10469
5706600150,215000.0,3,1.75,1210,8075,1.0,NO,Good,6 Low Average,1210,1310,8025
8005100540,215000.0,4,1.5,1860,5040,1.5,NO,Very Good,8 Good,1860,1680,5800
293720180,415000.0,3,2.5,1980,4274,2.0,NO,Average,7 Average,1980,2000,4394
5101405604,350000.0,1,1.0,900,6380,1.0,NO,Average,6 Low Average,900,1830,6380
2387000110,898000.0,2,1.75,1490,9874,1.0,NO,Good,7 Average,1490,2280,9869
7238000330,480000.0,3,2.5,2980,7338,2.0,NO,Average,8 Good,2980,3010,5267
3879901295,1240000.0,3,2.5,2660,1973,3.0,NO,Average,9 Better,1870,1640,1369
326069131,599000.0,4,2.5,2790,230868,2.0,NO,Average,8 Good,2790,1590,217800
9808700650,1210000.0,3,2.25,1590,8520,2.0,NO,Good,8 Good,1590,2470,12005
1126059095,880000.0,3,2.0,2130,35169,1.0,NO,Good,8 Good,2130,2860,43560
3523069047,849000.0,4,2.75,4010,87555,2.0,NO,Average,10 Very Good,4010,2451,209523
6852700476,752000.0,4,1.5,1650,2970,1.5,NO,Average,7 Average,1650,1670,2970
424049043,450000.0,9,7.5,4050,6504,2.0,NO,Average,7 Average,4050,1448,3866
7646900360,420000.0,3,1.0,1320,5500,1.0,NO,Average,7 Average,1320,1480,5250
3034200366,409000.0,3,1.75,1440,9065,1.0,NO,Good,8 Good,1440,1990,8812
5127000410,350000.0,5,1.75,2330,14322,1.0,NO,Good,7 Average,1180,1690,10010
2826079101,570000.0,4,2.5,2430,44001,1.0,NO,Average,8 Good,2430,2200,46924
3972900195,315000.0,3,1.0,1390,8333,1.0,NO,Average,7 Average,1390,1320,7090
8018600870,224000.0,2,1.0,1150,15000,1.0,NO,Average,6 Low Average,1060,1350,15000
257000038,293550.0,4,1.75,2120,9706,1.0,NO,Average,7 Average,1370,1730,11337
7981900110,350000.0,4,2.75,2300,3175,1.5,NO,Average,6 Low Average,1340,1260,3175
5253300437,442500.0,4,2.5,2400,7092,2.0,NO,Average,7 Average,2400,2350,8310
2523069172,616500.0,3,2.5,3580,118047,1.0,NO,Average,9 Better,3240,3240,123275
6388910360,506400.0,3,2.5,2100,9040,1.0,NO,Average,8 Good,1700,2430,8809
7326200110,324000.0,3,2.25,1550,4411,2.0,NO,Average,7 Average,1550,1620,4621
3701900085,169000.0,3,1.5,1570,6450,1.5,NO,Good,6 Low Average,1570,1400,6450
9376301520,595000.0,3,2.0,1480,5000,1.0,NO,Good,7 Average,750,1250,4000
2111000580,299900.0,3,2.5,2720,6014,2.0,NO,Average,7 Average,2720,2760,6537
